unit,condition,n_cycle_spikes,fr_peak_hz,fr_trough_hz,mod_depth,mod_depth_norm,mod_depth_fourier,vs,ppc,rayleigh_p,pref_phase_deg,reliable,rayleigh_q,locked,label,region,depth_um,fr_hz,cell_type
108,flicker_40Hz,152,0.9722222222222223,0.3472222222222222,2.8000000000000003,0.4736842105263158,0.28706533270263757,0.14353266635131878,0.01411554436495158,0.04339913297051994,157.48523607604312,False,0.24412012295917468,False,good,HPC,1402.908203125,0.49769275756549697,principal
117,flicker_40Hz,146,0.8333333333333333,0.45138888888888884,1.8461538461538463,0.2972972972972973,0.06660909838987075,0.033304549194935376,-0.005779709120183662,0.8509227360733821,66.00881382487505,False,0.8909847143018271,False,good,HPC,1462.09912109375,1.1967572270553484,principal
128,flicker_40Hz,1549,7.4305555555555545,5.555555555555555,1.3375,0.14438502673796785,0.07596223300284627,0.037981116501423134,0.0007975022683243245,0.1070329950012105,160.48156334535358,True,0.41895783610463,False,good,HPC,1481.024169921875,5.488862733277985,principal
138,flicker_40Hz,1004,4.652777777777778,3.8194444444444446,1.218181818181818,0.09836065573770489,0.024740892224059733,0.012370446112029867,-0.0008438284658437912,0.8576412055045994,51.33738006786816,True,0.8909847143018271,False,good,HPC,1647.69873046875,3.940397349246701,principal
137,flicker_40Hz,2898,13.541666666666666,10.416666666666668,1.2999999999999998,0.13043478260869557,0.03603074451822541,0.018015372259112705,-2.0519005224538095e-05,0.39044409553952064,52.080736953041566,True,0.7913252919452056,False,good,HPC,1648.5931396484375,13.067797674996765,principal
136,flicker_40Hz,203,1.0763888888888888,0.5902777777777778,1.8235294117647058,0.29166666666666663,0.0955901580841021,0.04779507904205105,-0.0026548167085688654,0.629486526424612,262.02961602870374,True,0.8909847143018271,False,good,HPC,1668.7030029296875,0.6183575358305816,interneuron
142,flicker_40Hz,616,3.2291666666666665,2.1180555555555554,1.5245901639344264,0.20779220779220783,0.09020754645075592,0.04510377322537796,0.0004116419857665922,0.2857094454420453,304.2400114442144,True,0.6743828048428924,False,good,HPC,1676.186279296875,2.6099198105402093,interneuron
143,flicker_40Hz,775,4.0625,2.3958333333333335,1.6956521739130435,0.2580645161290322,0.024920651854439105,0.012460325927219552,-0.0011365293479138007,0.8866957490828539,353.6735646268667,True,0.8909847143018271,False,good,HPC,1676.8529052734375,2.2942132759318894,interneuron
158,flicker_40Hz,23,0.1736111111111111,0.034722222222222224,5.0,0.6666666666666667,0.16378274662112086,0.08189137331056043,-0.03844352129446091,0.8596723117513305,75.81506732928683,False,0.8909847143018271,False,good,HPC,1960.6185302734375,0.09059748925476853,interneuron
170,flicker_40Hz,2607,12.465277777777779,9.86111111111111,1.2640845070422537,0.11664074650077766,0.03726988132755164,0.01863494066377582,-3.6335586222119835e-05,0.40445514921643844,64.97199573577639,True,0.7913252919452056,False,good,HPC,2025.796142578125,11.272464023301833,principal
