unit,label,contam_pct,n_spikes,fr_hz,depth_um,region,contam_repro,hill_fp_pct,ratio_original
196,mua,77.0,77579,30.691976501727893,2384.36865234375,HPC,77.02550674103378,,0.7906377244631926
195,mua,84.7,60561,23.959277496759984,2384.6845703125,HPC,84.74557607210446,,0.8458407278149059
197,mua,128.0,4144,1.6394584955098723,2423.4501953125,HPC,127.95125666147756,,1.8004012036108323
198,mua,164.9,6040,2.3895582318724973,2449.637939453125,HPC,164.86601445788176,,1.293103448275862
199,mua,99.4,8856,3.5036304141494763,2478.93896484375,HPC,99.40017137749135,,0.8833151581243184
202,mua,43.1,14765,5.84136213470156,2495.99462890625,HPC,43.06922147019277,,0.5720957384705196
201,mua,154.7,5349,2.116183275212912,2508.2275390625,HPC,154.73441108140167,,1.4185277088502894
203,mua,141.2,17325,6.854155027680632,2514.4150390625,HPC,141.23298638373873,,1.3023746701846965
204,mua,134.1,18965,7.50297547474535,2524.290771484375,HPC,134.1494516683283,,1.1025283695002985
205,mua,105.4,94053,37.20945701693775,2536.6416015625,HPC,105.38710711459967,,0.9318907963757749
206,mua,92.6,94188,37.26286601715344,2538.06640625,HPC,92.57834653666492,,0.8945779355448591
200,mua,157.2,225,0.08901500035948873,2553.99560546875,HPC,157.2254335259371,,1.3157894736842106
