unit,condition,n_cycle_spikes,fr_peak_hz,fr_trough_hz,mod_depth,mod_depth_norm,mod_depth_fourier,vs,ppc,rayleigh_p,pref_phase_deg,reliable,rayleigh_q,locked,label,region,depth_um,fr_hz
10,flicker_40Hz,824,4.340277777777778,2.5347222222222223,1.7123287671232876,0.2626262626262626,0.11801738816887608,0.05900869408443804,0.0022711900431371247,0.05670193738065814,204.68454236532668,True,0.3628923992362121,False,mua,CTX,305.61083984375,3.4233191027140264
11,flicker_40Hz,535,2.7777777777777777,1.875,1.4814814814814814,0.19402985074626863,0.06354823918866935,0.031774119594334675,-0.0008611738733008065,0.5828853066554587,132.8493124297196,True,0.8716041968679755,False,mua,CTX,331.4168395996094,2.361073431757461
13,flicker_40Hz,633,3.2638888888888884,2.1875,1.4920634920634919,0.19745222929936299,0.04387106908204943,0.021935534541024714,-0.0011003494641533083,0.737583995382329,299.5728857547437,True,0.9082033153843198,False,mua,CTX,385.3935546875,2.588556210453932
12,flicker_40Hz,702,3.7152777777777777,2.326388888888889,1.5970149253731343,0.2298850574712644,0.15751257458510534,0.07875628729255267,0.0047848674140530375,0.012805874037011705,6.425663087858065,True,0.1904212882599528,False,mua,CTX,388.285888671875,3.331139124563978
14,flicker_40Hz,3533,16.73611111111111,13.680555555555555,1.2233502538071066,0.1004566210045662,0.03860224848994274,0.01930112424497137,8.951316308729609e-05,0.2681800217813476,333.1019657182315,True,0.7398069566382002,False,mua,CTX,424.4336242675781,14.317172657820166
16,flicker_40Hz,279,1.527777777777778,0.7986111111111112,1.9130434782608696,0.3134328358208955,0.11799026487881097,0.05899513243940548,-0.00010417713388311178,0.37902864427712735,277.622688370404,True,0.7550159097522346,False,mua,CTX,424.6138000488281,1.240275671675543
17,flicker_40Hz,222,1.1458333333333335,0.625,1.8333333333333335,0.2941176470588236,0.16981126525417423,0.08490563262708711,0.002716699331678305,0.20196327906236575,275.7526086378666,True,0.6594719316322146,False,mua,CTX,462.4216613769531,1.0749055821188038
18,flicker_40Hz,773,4.097222222222222,2.6388888888888893,1.5526315789473681,0.2164948453608247,0.05179221108469283,0.025896105542346413,-0.0006238598417263647,0.5956322199928992,265.58538397612926,True,0.874322524760219,False,mua,CTX,463.1156005859375,3.9332761492179418
19,flicker_40Hz,5104,23.95833333333333,17.98611111111111,1.3320463320463318,0.1423841059602648,0.10572603737326518,0.05286301868663259,0.002599083204538764,6.33693738368202e-07,22.86738045238425,True,0.00010139099813891232,True,mua,CTX,464.17071533203125,20.402238082394817
21,flicker_40Hz,1641,8.229166666666668,5.625,1.4629629629629632,0.18796992481203015,0.0557747842912609,0.02788739214563045,0.00016842475448946613,0.279130500516548,29.388747996653365,True,0.7407560793415142,False,mua,CTX,488.3040771484375,6.508776826285816
22,flicker_40Hz,137,0.8680555555555556,0.3472222222222222,2.5,0.42857142857142866,0.17813375661482025,0.08906687830741013,0.0006382978468051444,0.3379028425207352,255.60317598787503,False,0.7489160628920196,False,mua,CTX,503.4034729003906,0.5598054467052291
24,flicker_40Hz,2902,13.819444444444443,10.48611111111111,1.3178807947019866,0.1371428571428571,0.08762681291817813,0.043813406459089065,0.0015755675723075511,0.00380120757306857,333.1703236446709,True,0.0868847445272816,False,mua,CTX,505.1506652832031,10.605444953941397
28,flicker_40Hz,1811,8.506944444444443,6.666666666666667,1.2760416666666663,0.12128146453089232,0.0700923728695885,0.03504618643479425,0.0006764275787514299,0.10813197311896514,22.640533773425016,True,0.5395454610063842,False,mua,CTX,512.4619750976562,7.116848184297078
26,flicker_40Hz,151,0.9027777777777777,0.3125,2.8888888888888884,0.48571428571428565,0.3382474296139637,0.16912371480698185,0.02212684978284742,0.013091463567871756,323.14368354909334,False,0.1904212882599528,False,mua,CTX,548.7279663085938,0.7591990475104838
33,flicker_40Hz,5351,24.34027777777778,20.3125,1.1982905982905983,0.09020217729393469,0.02403469986282653,0.012017349931413264,-4.2472194700844954e-05,0.4617510198231771,1.4707761380263473,True,0.7859591826777483,False,mua,CTX,553.48486328125,22.320214623473934
31,flicker_40Hz,2738,13.055555555555555,10.277777777777779,1.2702702702702702,0.119047619047619,0.05022729676557345,0.025113648382786725,0.000265562231453433,0.1778524949680664,314.23098705363753,True,0.6054553020189495,False,mua,CTX,584.6793823242188,10.041683284997967
29,flicker_40Hz,146,0.8333333333333334,0.3472222222222222,2.4000000000000004,0.411764705882353,0.1586593490384659,0.07932967451923295,-0.0005599531044013398,0.39967393086355857,267.63605583575014,False,0.7550159097522346,False,mua,CTX,588.9581298828125,0.6401167581406789
34,flicker_40Hz,4949,23.15972222222222,18.194444444444443,1.2729007633587788,0.12006717044500423,0.05185505556768814,0.02592752778384407,0.0004702706979312749,0.03589624936627682,46.955554783062226,True,0.2958024921501232,False,mua,CTX,612.848876953125,18.62272931965268
37,flicker_40Hz,5885,28.229166666666668,20.90277777777778,1.350498338870432,0.1491166077738516,0.015941447855112503,0.007970723927556251,-0.00010640917590346109,0.6880714582891029,354.00987689302144,True,0.9003596476244511,False,mua,CTX,626.8199462890625,25.036556812221708
36,flicker_40Hz,4957,25.381944444444443,17.5,1.4503968253968254,0.1838056680161943,0.04508728412719301,0.022543642063596506,0.00030654271754754876,0.08051661744656989,231.77055654724566,True,0.46009495683754226,False,mua,CTX,626.8485717773438,21.47200057560396
38,flicker_40Hz,865,4.236111111111112,2.673611111111111,1.5844155844155845,0.2261306532663317,0.12195216071946607,0.06097608035973304,0.0025649783047125892,0.04006415903743483,307.7594976108401,True,0.2958024921501232,False,mua,CTX,649.0108642578125,3.854151704453952
39,flicker_40Hz,6801,30.3125,26.180555555555557,1.1578249336870026,0.07314074984634293,0.03662745891327216,0.01831372945663608,0.00018838318553536165,0.10217898734079099,16.666329513184717,True,0.5395454610063842,False,mua,CTX,654.4733276367188,26.821999908321143
40,flicker_40Hz,790,3.958333333333333,2.3611111111111107,1.6764705882352944,0.2527472527472528,0.18142568271740137,0.09071284135870068,0.0069718218935631805,0.0014883921283981793,9.039899850241621,True,0.03969045675728478,True,mua,CTX,700.1046752929688,3.5578306588128092
42,flicker_40Hz,1425,7.118055555555555,4.895833333333333,1.4539007092198581,0.18497109826589594,0.1028099519225146,0.0514049759612573,0.001942080030792032,0.023128505165594258,321.76443881218506,True,0.2643257733210772,False,mua,CTX,702.7573852539062,6.617177315612482
41,flicker_40Hz,879,4.479166666666666,2.7777777777777777,1.6124999999999998,0.23444976076555019,0.1868886834174017,0.09344434170870085,0.007602837987118888,0.00045841853461393866,332.01902553760266,True,0.016324414466616387,True,mua,CTX,707.9666137695312,4.056314660825946
48,flicker_40Hz,3724,16.59722222222222,14.6875,1.1300236406619384,0.06104328523862373,0.019440619673197716,0.009720309836598858,-0.00017409078902988302,0.7034059747066024,178.675201772811,True,0.9003596476244511,False,mua,CTX,727.296875,13.284203031426276
46,flicker_40Hz,1093,6.076388888888888,3.4374999999999996,1.7676767676767677,0.2773722627737227,0.2202580018739587,0.11012900093697935,0.011223752522145856,1.6902048946923206e-06,358.7482872926316,True,0.00013521639157538566,True,mua,CTX,730.2316284179688,2.675593099694321
47,flicker_40Hz,1913,9.340277777777779,7.222222222222221,1.293269230769231,0.12788259958071288,0.08730710533948113,0.04365355266974057,0.0013836167781901745,0.02608852438042612,359.9269430254462,True,0.2767173013919631,False,mua,CTX,742.1814575195312,6.9206195612823835
44,flicker_40Hz,561,2.9513888888888893,2.013888888888889,1.4655172413793105,0.18881118881118886,0.11544682990043012,0.05772341495021506,0.0015522283346459873,0.15425643999810573,16.35579590319818,True,0.5958270516951036,False,mua,CTX,743.8521728515625,2.5394990547002583
43,flicker_40Hz,1894,9.097222222222221,7.291666666666667,1.2476190476190474,0.11016949152542366,0.06791986076309128,0.03395993038154564,0.0006256240859259345,0.11254979305191806,336.22612339973364,True,0.5395454610063842,False,mua,CTX,749.934326171875,7.295273807239876
52,flicker_40Hz,3130,13.993055555555554,11.70138888888889,1.1958456973293767,0.0891891891891891,0.06396771534506149,0.031983857672530744,0.0007037031590157502,0.040672842670641945,55.10855547097844,True,0.2958024921501232,False,mua,CTX,765.3553466796875,12.685230984562873
51,flicker_40Hz,360,1.9444444444444446,1.2152777777777777,1.6000000000000003,0.23076923076923087,0.09196749761599765,0.045983748807998825,-0.0006651201793945181,0.46740123140203454,307.8700391881033,True,0.7872020739402686,False,mua,CTX,770.325439453125,1.7019668068734244
54,flicker_40Hz,486,2.673611111111111,1.3541666666666667,1.9743589743589742,0.3275862068965517,0.10137353205681388,0.05068676602840694,0.0005125897932028359,0.28704298074483675,315.71234363988583,True,0.7407560793415142,False,mua,CTX,809.6605224609375,2.1735484976668045
53,flicker_40Hz,2968,13.368055555555555,11.07638888888889,1.206896551724138,0.09374999999999999,0.014012197213267442,0.007006098606633721,-0.0002879388204611807,0.8644491739449549,310.4836366338841,True,0.9667465768064952,False,mua,CTX,810.2553100585938,12.138085449019883
61,flicker_40Hz,1476,6.631944444444444,5.486111111111111,1.2088607594936709,0.09455587392550142,0.011973718676453507,0.005986859338226754,-0.000642099316969551,0.9484880714882306,61.60678682099346,True,0.9792478282420495,False,mua,CTX,847.1752319335938,7.789801587014813
59,flicker_40Hz,328,1.7361111111111112,0.8680555555555556,2.0,0.3333333333333333,0.030903014047572737,0.015451507023786368,-0.0028186247867510485,0.9247839325116292,329.5211455566462,True,0.9734567710648728,False,mua,CTX,851.4287719726562,1.57892829526542
60,flicker_40Hz,787,3.75,2.5694444444444446,1.4594594594594594,0.1868131868131868,0.09505590275914784,0.04752795137957392,0.0009895154577110753,0.1690376880999366,352.46995318912536,True,0.6054553020189495,False,mua,CTX,855.4642944335938,2.9335387896249285
62,flicker_40Hz,20,0.20833333333333334,0.0,inf,1.0,0.31726203096185723,0.15863101548092862,-0.026143369397357247,0.6101949846799654,10.545484311383287,False,0.8795603382774275,False,mua,CTX,877.8511352539062,0.22748277869647118
63,flicker_40Hz,1525,7.395833333333334,5.138888888888889,1.4391891891891893,0.18005540166204986,0.04690346072202445,0.023451730361012224,-0.00010582344041235278,0.4323302934496232,3.6547710795081803,True,0.7859591826777483,False,mua,CTX,891.9421997070312,7.175400273422431
68,flicker_40Hz,294,1.7361111111111112,0.7986111111111112,2.1739130434782608,0.3698630136986301,0.04959218503336519,0.024796092516682595,-0.0027960246279720496,0.8348647563702196,16.7042468803333,True,0.9620650954855664,False,mua,CTX,932.6470336914062,1.1904272714742292
69,flicker_40Hz,2764,12.534722222222221,10.104166666666666,1.2405498281786942,0.10736196319018405,0.041599777425318375,0.020799888712659188,7.086650884860492e-05,0.30248693879588207,253.6345251689374,True,0.7445832339590943,False,mua,CTX,933.3778076171875,10.307937041628794
70,flicker_40Hz,1396,7.048611111111111,4.722222222222222,1.4926470588235292,0.19764011799410028,0.11460650023794094,0.05730325011897047,0.0025691704759709076,0.010192360791395941,326.20604178701376,True,0.1904212882599528,False,mua,CTX,967.37646484375,6.150343091504941
71,flicker_40Hz,736,3.5416666666666665,2.604166666666667,1.3599999999999999,0.15254237288135586,0.08558106237964616,0.04279053118982308,0.0004729765384997489,0.2599310015998696,5.6223426732619215,True,0.7398069566382002,False,mua,CTX,967.621337890625,3.0834796124526895
73,flicker_40Hz,891,4.375,3.194444444444444,1.3695652173913044,0.15596330275229361,0.03700606674163292,0.01850303337081646,-0.0007808485850178664,0.7371972793405582,340.31361198315307,True,0.9082033153843198,False,mua,CTX,983.28515625,3.9127037935793045
74,flicker_40Hz,782,3.9236111111111116,2.6736111111111107,1.467532467532468,0.18947368421052646,0.10016295389466157,0.05008147694733078,0.001230956067327466,0.1406680449582809,339.94794658731035,True,0.5958270516951036,False,mua,CTX,1005.5782470703125,3.369514480274513
75,flicker_40Hz,548,2.847222222222222,1.7013888888888888,1.673469387755102,0.25190839694656486,0.08799996044351573,0.04399998022175786,0.00011138399673540321,0.346292145116548,328.32870896327535,True,0.7489160628920196,False,mua,CTX,1006.634033203125,2.170383519876245
76,flicker_40Hz,1143,5.486111111111112,3.9583333333333335,1.3859649122807018,0.16176470588235298,0.05927441128901877,0.029637205644509387,3.4763611806263682e-06,0.36650200577523745,243.9950572301506,True,0.7550159097522346,False,mua,HPC,1066.022705078125,4.6683422410754085
80,flicker_40Hz,948,4.618055555555555,3.229166666666667,1.4301075268817203,0.17699115044247782,0.13567384617346617,0.06783692308673309,0.003550741320922728,0.01271116054609198,337.4304096213662,True,0.1904212882599528,False,mua,HPC,1105.8084716796875,3.7702797930041223
78,flicker_40Hz,261,1.4930555555555558,0.7638888888888888,1.954545454545455,0.3230769230769232,0.12045542526175984,0.06022771263087992,-0.00020482502598773234,0.38837245910725177,62.40624610306108,True,0.7550159097522346,False,mua,HPC,1107.63916015625,1.1338532934679764
82,flicker_40Hz,402,2.0833333333333335,1.3194444444444444,1.5789473684210529,0.2244897959183674,0.031173542300296092,0.015586771150148046,-0.0022502122971954884,0.9070574805573475,241.30074270617249,True,0.9667465768064952,False,mua,HPC,1147.5198974609375,1.555190961836223
81,flicker_40Hz,659,3.4722222222222223,2.1875,1.5873015873015874,0.22699386503067487,0.02817898510113856,0.01408949255056928,-0.0013209413458675553,0.877456505650894,293.1073904794931,True,0.9667465768064952,False,mua,HPC,1149.5631103515625,2.717924677643056
84,flicker_40Hz,340,2.048611111111111,0.7638888888888888,2.681818181818182,0.45679012345679015,0.22011252263558476,0.11005626131779238,0.009198257884321739,0.016169102008446817,319.5470167345763,True,0.2155880267792909,False,mua,HPC,1173.6036376953125,1.4697365614911138
83,flicker_40Hz,908,4.201388888888889,3.1597222222222223,1.3296703296703298,0.14150943396226418,0.06963832771420479,0.034819163857102396,0.00011117502525979421,0.33268366284782963,329.3030070483362,True,0.7489160628920196,False,mua,HPC,1176.2711181640625,3.6278557924289405
88,flicker_40Hz,2010,9.097222222222221,7.638888888888888,1.190909090909091,0.0871369294605809,0.029567679374285703,0.014783839687142851,-0.0002790893723498101,0.6445362674476622,52.86020130196828,True,0.89674611123153,False,mua,HPC,1212.61376953125,8.199666210892282
91,flicker_40Hz,538,2.673611111111111,1.9097222222222223,1.4,0.16666666666666663,0.06268760432417404,0.03134380216208702,-0.0008779339730370291,0.5896723625254449,313.44324597723113,True,0.8735886852228814,False,mua,HPC,1268.5537109375,2.0916546973360752
92,flicker_40Hz,2438,10.902777777777779,9.409722222222223,1.1586715867158672,0.07350427350427349,0.03461812118582248,0.01730906059291124,-0.00011061406456753407,0.48174592125464505,43.483005237951794,True,0.7899714129680911,False,mua,HPC,1271.423828125,9.851388995340573
95,flicker_40Hz,856,4.027777777777778,2.9861111111111107,1.3488372093023258,0.14851485148514856,0.028959238437300416,0.014479619218650208,-0.0009596860549171446,0.8357940517030857,15.798758788964559,True,0.9620650954855664,False,mua,HPC,1286.162841796875,3.543983880979111
94,flicker_40Hz,789,3.9930555555555554,2.7430555555555554,1.4556962025316456,0.18556701030927836,0.05694925286744106,0.02847462643372053,-0.00045720224292384573,0.5275830600371242,168.48955670789724,True,0.8195465010285424,False,mua,HPC,1306.9345703125,3.0122676121650986
93,flicker_40Hz,6332,27.916666666666664,24.756944444444443,1.1276297335203367,0.05998681608437705,0.020254367178622137,0.010127183589311068,-5.53768829468325e-05,0.5223725094756604,325.7711244266865,True,0.8195465010285424,False,mua,HPC,1309.1307373046875,26.173970705704065
99,flicker_40Hz,3447,15.729166666666666,13.229166666666666,1.188976377952756,0.08633093525179857,0.021753903955942348,0.010876951977971174,-0.00017184911007275952,0.6651379086240182,340.58484925552347,True,0.9003596476244511,False,mua,HPC,1343.5479736328125,13.857855255965205
96,flicker_40Hz,534,3.0208333333333335,1.875,1.6111111111111112,0.23404255319148937,0.07629867741622545,0.038149338708112726,-0.00041807003485064086,0.45991028290018393,292.9113678077997,True,0.7859591826777483,False,mua,HPC,1344.404052734375,2.0236076748390435
102,flicker_40Hz,1516,6.944444444444445,5.520833333333334,1.2578616352201257,0.11420612813370469,0.018597566591521186,0.009298783295760593,-0.0005735415616470108,0.8771790499162307,252.6805138972215,True,0.9667465768064952,False,mua,HPC,1346.02197265625,6.199400247258614
100,flicker_40Hz,207,1.2847222222222223,0.5208333333333333,2.4666666666666672,0.4230769230769232,0.18667573916422808,0.09333786958211404,0.003899880023846797,0.16481260035931902,31.73374650059745,True,0.6054553020189495,False,mua,HPC,1348.2078857421875,0.773837069791822
106,flicker_40Hz,921,4.583333333333334,3.2986111111111107,1.3894736842105266,0.16299559471365652,0.055158310562547885,0.027579155281273943,-0.0003255199659213484,0.4964489738206934,243.3927484258632,True,0.8023417758718278,False,mua,HPC,1364.9876708984375,3.545961992098211
107,flicker_40Hz,6148,27.638888888888886,23.71527777777778,1.165446559297218,0.07640297498309662,0.005840498787604385,0.0029202493938021924,-0.00015415173875105436,0.9489253833550392,183.95716994125033,True,0.9792478282420495,False,mua,HPC,1366.1378173828125,23.43151745018417
