unit,region,depth_um,fr_hz,condition,n_cycle_spikes,mod_depth,mod_depth_norm,fr_peak,fr_trough,vs,ppc,rayleigh_p,pref_phase_deg,reliable,rayleigh_p_fdr
137,HPC,1648.5931396484375,13.067797674996765,flicker_40Hz,2898,1.2999999999999998,0.13043478260869557,13.541666666666666,10.416666666666668,0.018015372259112705,-2.0519005224538095e-05,0.39044409553952064,52.080736953041566,True,0.884745638910959
170,HPC,2025.796142578125,11.272464023301833,flicker_40Hz,2607,1.2640845070422537,0.11664074650077766,12.465277777777779,9.86111111111111,0.01863494066377582,-3.6335586222119835e-05,0.40445514921643844,64.97199573577639,True,0.884745638910959
98,HPC,1341.424072265625,10.66241455417147,flicker_40Hz,2577,1.217081850533808,0.09791332263242375,11.875,9.756944444444445,0.013231688383828866,-0.0002130532153791307,0.6369226029238659,338.37985483451354,True,0.8909847143018271
86,HPC,1216.7545166015625,8.941062258330867,flicker_40Hz,2039,1.2171945701357467,0.09795918367346945,9.340277777777779,7.673611111111111,0.007524838020763181,-0.00043402616350355424,0.8909847143018271,117.05670640000837,True,0.8909847143018271
128,HPC,1481.024169921875,5.488862733277985,flicker_40Hz,1549,1.3375,0.14438502673796785,7.4305555555555545,5.555555555555555,0.037981116501423134,0.0007975022683243245,0.1070329950012105,160.48156334535358,True,0.5351649750060525
174,HPC,2044.546142578125,3.1926713462269958,flicker_40Hz,696,1.4923076923076923,0.19753086419753088,3.368055555555556,2.2569444444444446,0.05066166884877842,0.0011314487260692479,0.16759252322270204,258.12493975102996,True,0.7332172890993215
143,HPC,1676.8529052734375,2.2942132759318894,flicker_40Hz,775,1.6956521739130435,0.2580645161290322,4.0625,2.3958333333333335,0.012460325927219552,-0.0011365293479138007,0.8866957490828539,353.6735646268667,True,0.8909847143018271
101,HPC,1344.91796875,1.4661759614767342,flicker_40Hz,448,1.425531914893617,0.1754385964912281,2.326388888888889,1.6319444444444444,0.016177966272322347,-0.0019748243545114922,0.8894691600492136,272.51372442853693,True,0.8909847143018271
117,HPC,1462.09912109375,1.1967572270553484,flicker_40Hz,146,1.8461538461538463,0.2972972972972973,0.8333333333333333,0.45138888888888884,0.033304549194935376,-0.005779709120183662,0.8509227360733821,66.00881382487505,False,0.8909847143018271
136,HPC,1668.7030029296875,0.6183575358305816,flicker_40Hz,203,1.8235294117647058,0.29166666666666663,1.0763888888888888,0.5902777777777778,0.04779507904205105,-0.0026548167085688654,0.629486526424612,262.02961602870374,True,0.8909847143018271
79,HPC,1104.9130859375,0.6132144469209223,flicker_40Hz,189,2.5,0.4285714285714286,1.0416666666666665,0.41666666666666663,0.026031280588720306,-0.004637916965118289,0.8800687734401583,253.22047567993042,False,0.8909847143018271
87,HPC,1216.047607421875,0.39720471271522967,flicker_40Hz,84,5.333333333333333,0.6842105263157895,0.5555555555555556,0.10416666666666667,0.11859961190022157,0.002187143460267314,0.30769332007379735,185.69528950393615,False,0.7867799389833745
