unit,condition,n_trials,fr_pre_hz,fr_stim_hz,baseline_sd_hz,z_stim,z_stim_sem,delta_hz,mod_index,pct_change,p_wilcoxon,p_permutation,q_wilcoxon,z_pct_population,responder,direction,label,region,depth_um,fr_hz,cell_type,responder_legacy
77,flicker_40Hz,60,2.7416666666666667,3.0125,1.9797527380849362,0.136801595534257,0.15994019607939622,0.2708333333333335,0.047067342505430876,9.878419452887544,0.7098248757887902,0.44285571442855715,0.8050335310615928,-0.14040425492702513,False,none,good,HPC,1062.6483154296875,3.2547840353667277,principal,False
79,flicker_40Hz,60,0.825,0.7875,1.5590767585282805,-0.02405269644029508,0.08806134865696953,-0.03749999999999998,-0.02325581395348836,-4.545454545454543,0.7931743191199898,0.8746125387461254,0.87055717952194,-0.30906108830319523,False,none,good,HPC,1104.9130859375,0.6132144469209223,principal,False
85,flicker_40Hz,60,14.666666666666666,15.041666666666666,7.8910304512098355,0.047522310592846145,0.1334335023102529,0.375,0.012622720897615708,2.556818181818182,0.5707500980194788,0.7581241875812419,0.7948788968745839,-0.2260149643497111,False,none,good,HPC,1198.19384765625,15.414628706696707,interneuron,False
89,flicker_40Hz,60,11.066666666666666,12.145833333333334,4.974908794553353,0.21692189972370227,0.1491404236325616,1.0791666666666675,0.04649075569915639,9.751506024096393,0.2991292059456656,0.22497750224977503,0.5852527942415197,-0.14188824022912133,False,none,good,HPC,1203.643798828125,11.821192047740103,principal,False
87,flicker_40Hz,60,0.43333333333333335,0.35,1.1515158273184836,-0.07236837858094436,0.09615532102044783,-0.08333333333333337,-0.1063829787234043,-19.23076923076924,0.7155853609436381,0.28157184281571845,0.8050335310615928,-0.4807749199854764,False,none,good,HPC,1216.047607421875,0.39720471271522967,principal,False
86,flicker_40Hz,60,7.925,8.495833333333334,6.684046906691144,0.08540235299095435,0.09946551645922562,0.5708333333333337,0.03476275057092111,7.202944269190331,0.3348015198142975,0.5411458854114588,0.6026427356657355,-0.17168830332558746,False,none,good,HPC,1216.7545166015625,8.941062258330867,unclassified,False
90,flicker_40Hz,60,17.341666666666665,17.933333333333334,6.678127507441716,0.08859768939831554,0.11621128298740951,0.5916666666666686,0.016772974249940995,3.4118212397885745,0.1541708151315737,0.44595540445955406,0.40809921652475395,-0.21601750400717049,False,none,good,HPC,1262.096923828125,18.133344628787402,principal,False
98,flicker_40Hz,60,9.508333333333333,10.75,5.021556638478384,0.24726728304769507,0.12387414161048682,1.2416666666666671,0.06129164952694367,13.058720420683617,0.080992863857211,0.15128487151284872,0.24297859157163298,-0.10321733201898338,False,none,good,HPC,1341.424072265625,10.66241455417147,principal,False
101,flicker_40Hz,60,2.4,1.8666666666666667,3.836488507450089,-0.13901601224600352,0.08250587188523158,-0.5333333333333332,-0.12499999999999997,-22.222222222222218,0.5829111910413615,0.2645735426457354,0.7948788968745839,-0.5157536634763112,False,none,good,HPC,1344.91796875,1.4661759614767342,principal,False
97,flicker_40Hz,60,0.14166666666666666,0.19166666666666668,0.39155996863768916,0.1276943610297023,0.19924238510136663,0.05000000000000002,0.15000000000000002,35.29411764705884,0.644659259961353,0.6605339466053395,0.8050335310615928,0.15677881641470176,False,none,good,HPC,1355.7359619140625,0.11670855602688522,unclassified,False
